"OrderDate","Category","City","Country","CustomerName","Discount","OrderID","PostalCode","ProductName","Profit","Quantity","Region","Sales","Segment","ShipDate","ShipMode","State","Sub_Category","DaystoShipActual","SalesForecast","ShipStatus","DaystoShipScheduled","OrderProfitable","SalesperCustomer","ProfitRatio","SalesaboveTarget","latitude","longitude"
"2014-03-21T00:00:00.000Z","Office Supplies","Houston","United States","Harry Greene","0.2","CA-2014-122763","77041","Staples","19","2","Central","57","Consumer","2014-03-21T00:00:00.000Z","Same Day","Texas","Paper","0","74","Shipped On Time","0","null","56.7","33.8","null","29.8602","-95.5817"
"2014-03-21T00:00:00.000Z","Office Supplies","Houston","United States","Harry Greene","0.2","CA-2014-122763","77041","Xerox 1916","103","7","Central","274","Consumer","2014-03-21T00:00:00.000Z","Same Day","Texas","Paper","0","359","Shipped On Time","0","null","274.06","37.5","null","29.8602","-95.5817"
"2014-03-21T00:00:00.000Z","Office Supplies","Middletown","United States","Roger Demir","0.0","US-2014-143770","6457","Xerox 1988","28","2","East","62","Consumer","2014-03-25T00:00:00.000Z","Standard Class","Connecticut","Paper","4","81","Shipped Early","6","null","61.96","45.0","null","41.5569","-72.6652"
"2014-03-21T00:00:00.000Z","Technology","Middletown","United States","Roger Demir","0.0","US-2014-143770","6457","WD My Passport Ultra 2TB Portable External Hard Drive","38","2","East","238","Consumer","2014-03-25T00:00:00.000Z","Standard Class","Connecticut","Accessories","4","312","Shipped Early","6","null","238.0","16.0","null","41.5569","-72.6652"
"2014-03-21T00:00:00.000Z","Technology","Seattle","United States","Helen Wasserman","0.0","CA-2014-165491","98115","Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB","64","7","West","266","Corporate","2014-03-25T00:00:00.000Z","Standard Class","Washington","Accessories","4","348","Shipped Early","6","null","265.93","24.0","null","47.6849","-122.2968"
"2014-03-22T00:00:00.000Z","Furniture","Seattle","United States","Paul Stevenson","0.0","CA-2014-111591","98105","Eldon Expressions Wood Desk Accessories, Oak","6","3","West","22","Home Office","2014-03-26T00:00:00.000Z","Standard Class","Washington","Furnishings","4","29","Shipped Early","6","null","22.14","29.0","null","47.6633","-122.3022"
"2014-03-22T00:00:00.000Z","Furniture","Tulsa","United States","Clay Ludtke","0.0","CA-2014-119452","74133","Global Leather and Oak Executive Chair, Black","524","6","Central","1806","Consumer","2014-03-28T00:00:00.000Z","Standard Class","Oklahoma","Chairs","6","2366","Shipped On Time","6","null","1805.88","29.0","null","36.0467","-95.8841"
"2014-03-22T00:00:00.000Z","Office Supplies","Lafayette","United States","Robert Waldorf","0.0","CA-2014-169285","47905","Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box","133","5","Central","277","Consumer","2014-03-26T00:00:00.000Z","Standard Class","Indiana","Paper","4","364","Shipped Early","6","null","277.4","48.0","null","40.4001","-86.8602"
"2014-03-22T00:00:00.000Z","Office Supplies","Lafayette","United States","Robert Waldorf","0.0","CA-2014-169285","47905","Xerox 196","3","1","Central","6","Consumer","2014-03-26T00:00:00.000Z","Standard Class","Indiana","Paper","4","8","Shipped Early","6","null","5.78","49.0","null","40.4001","-86.8602"
"2014-03-22T00:00:00.000Z","Office Supplies","Los Angeles","United States","Steven Cartwright","0.0","CA-2014-108539","90045","Adjustable Depth Letter/Legal Cart","210","4","West","726","Consumer","2014-03-24T00:00:00.000Z","Second Class","California","Storage","2","951","Shipped Early","3","null","725.84","29.0","null","33.9631","-118.3941"
"2014-03-22T00:00:00.000Z","Office Supplies","Los Angeles","United States","Steven Cartwright","0.2","CA-2014-108539","90045","Avery Durable Plastic 1 Binders","4","3","West","11","Consumer","2014-03-24T00:00:00.000Z","Second Class","California","Binders","2","14","Shipped Early","3","null","10.9","36.3","null","33.9631","-118.3941"
"2014-03-22T00:00:00.000Z","Office Supplies","Los Angeles","United States","Steven Cartwright","0.2","CA-2014-108539","90045","Pressboard Data Binders by Wilson Jones","3","2","West","9","Consumer","2014-03-24T00:00:00.000Z","Second Class","California","Binders","2","11","Shipped Early","3","null","8.54","33.8","null","33.9631","-118.3941"
"2014-03-22T00:00:00.000Z","Office Supplies","Pompano Beach","United States","Pauline Webber","0.2","CA-2014-156272","33068","APC 7 Outlet Network SurgeArrest Surge Protector","8","1","South","64","Corporate","2014-03-28T00:00:00.000Z","Standard Class","Florida","Appliances","6","84","Shipped On Time","6","null","64.38","12.5","null","26.216","-80.2205"
"2014-03-22T00:00:00.000Z","Office Supplies","Reading","United States","Ted Butterfield","0.2","CA-2014-117156","19601","Colored Envelopes","3","3","East","9","Consumer","2014-03-24T00:00:00.000Z","Second Class","Pennsylvania","Envelopes","2","12","Shipped Early","3","null","8.86","32.5","null","40.3466","-75.9351"
"2014-03-22T00:00:00.000Z","Office Supplies","Seattle","United States","Paul Stevenson","0.2","CA-2014-111591","98105","C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack","10","6","West","31","Home Office","2014-03-26T00:00:00.000Z","Standard Class","Washington","Binders","4","40","Shipped Early","6","null","30.58","33.8","null","47.6633","-122.3022"
"2014-03-22T00:00:00.000Z","Office Supplies","Seattle","United States","Paul Stevenson","0.0","CA-2014-111591","98105","Fellowes Officeware Wire Shelving","7","4","West","359","Home Office","2014-03-26T00:00:00.000Z","Standard Class","Washington","Storage","4","471","Shipped Early","6","null","359.32","2.0","null","47.6633","-122.3022"
"2014-03-22T00:00:00.000Z","Office Supplies","Seattle","United States","Paul Stevenson","0.0","CA-2014-111591","98105","Super Bands, 12/Pack","0","7","West","13","Home Office","2014-03-26T00:00:00.000Z","Standard Class","Washington","Fasteners","4","17","Shipped Early","6","null","13.02","3.0","null","47.6633","-122.3022"
"2014-03-24T00:00:00.000Z","Furniture","San Francisco","United States","Bill Eplett","0.0","CA-2014-155985","94122","DAX Natural Wood-Tone Poster Frame","76","8","West","212","Home Office","2014-03-26T00:00:00.000Z","First Class","California","Furnishings","2","278","Shipped Late","1","null","211.84","36.0","null","37.7593","-122.4836"
"2014-03-24T00:00:00.000Z","Office Supplies","Huntsville","United States","Anna Chung","0.2","CA-2014-135650","77340","Fellowes Officeware Wire Shelving","-32","2","Central","144","Consumer","2014-03-28T00:00:00.000Z","Standard Class","Texas","Storage","4","188","Shipped Early","6","null","143.73","-22.5","null","30.6448","-95.5798"
"2014-03-24T00:00:00.000Z","Office Supplies","New York City","United States","Erin Creighton","0.0","US-2014-140074","10024","Xerox 1980","12","6","East","26","Consumer","2014-03-30T00:00:00.000Z","Standard Class","New York","Paper","6","34","Shipped On Time","6","null","25.68","45.0","null","40.7864","-73.9764"
"2014-03-24T00:00:00.000Z","Office Supplies","New York City","United States","Mary Zewe","0.0","CA-2014-136511","10011","Premier Electric Letter Opener","17","3","East","348","Corporate","2014-03-26T00:00:00.000Z","Second Class","New York","Supplies","2","455","Shipped Early","3","null","347.58","5.0","null","40.7402","-73.9996"
"2014-03-24T00:00:00.000Z","Office Supplies","Seattle","United States","Raymond Buch","0.0","CA-2014-140151","98115","Acco Perma 4000 Stacking Storage Drawers","5","2","West","32","Consumer","2014-03-26T00:00:00.000Z","First Class","Washington","Storage","2","43","Shipped Late","1","null","32.48","15.0","null","47.6849","-122.2968"
"2014-03-24T00:00:00.000Z","Office Supplies","Seattle","United States","Raymond Buch","0.0","CA-2014-140151","98115","Xerox 1898","10","3","West","20","Consumer","2014-03-26T00:00:00.000Z","First Class","Washington","Paper","2","26","Shipped Late","1","null","20.04","48.0","null","47.6849","-122.2968"
"2014-03-24T00:00:00.000Z","Office Supplies","Seattle","United States","Sanjit Jacobs","0.2","CA-2014-120719","98105","Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl","11","5","West","35","Home Office","2014-03-27T00:00:00.000Z","First Class","Washington","Binders","3","46","Shipped Late","1","null","34.76","32.5","null","47.6633","-122.3022"
"2014-03-24T00:00:00.000Z","Technology","Seattle","United States","Raymond Buch","0.0","CA-2014-140151","98115","Canon imageCLASS 2200 Advanced Copier","6720","4","West","14000","Consumer","2014-03-26T00:00:00.000Z","First Class","Washington","Copiers","2","18346","Shipped Late","1","null","13999.96","48.0","null","47.6849","-122.2968"
"2014-03-25T00:00:00.000Z","Furniture","New York City","United States","Harold Ryan","0.1","CA-2014-166184","10035","Global Deluxe Steno Chair","2","3","East","208","Corporate","2014-03-28T00:00:00.000Z","First Class","New York","Chairs","3","272","Shipped Late","1","null","207.85","1.1","null","40.8011","-73.9371"
"2014-03-25T00:00:00.000Z","Furniture","New York City","United States","Mark Van Huff","0.1","CA-2014-122308","10011","Global Airflow Leather Mesh Back Chair, Black","60","2","East","272","Consumer","2014-03-29T00:00:00.000Z","Standard Class","New York","Chairs","4","356","Shipped Early","6","null","271.76","22.2","null","40.7402","-73.9996"
"2014-03-25T00:00:00.000Z","Office Supplies","Beaumont","United States","Ann Chong","0.2","CA-2014-101637","77705","Iris Project Case","1","2","Central","13","Corporate","2014-03-26T00:00:00.000Z","Same Day","Texas","Storage","1","17","Shipped Late","0","null","12.77","7.5","null","30.0211","-94.1157"
"2014-03-25T00:00:00.000Z","Office Supplies","New York City","United States","Brian Moss","0.0","CA-2014-167101","10009","Xerox 1888","107","4","East","222","Corporate","2014-03-29T00:00:00.000Z","Second Class","New York","Paper","4","291","Shipped Late","3","null","221.92","48.0","null","40.7262","-73.9796"
"2014-03-25T00:00:00.000Z","Office Supplies","New York City","United States","Harold Ryan","0.0","CA-2014-166184","10035","#10 White Business Envelopes,4 1/8 x 9 1/2","22","3","East","47","Corporate","2014-03-28T00:00:00.000Z","First Class","New York","Envelopes","3","62","Shipped Late","1","null","47.01","47.0","null","40.8011","-73.9371"
"2014-03-25T00:00:00.000Z","Technology","New York City","United States","Brian Moss","0.0","CA-2014-167101","10009","Memorex Micro Travel Drive 8 GB","12","2","East","26","Corporate","2014-03-29T00:00:00.000Z","Second Class","New York","Accessories","4","34","Shipped Late","3","null","26.0","45.0","null","40.7262","-73.9796"
"2014-03-25T00:00:00.000Z","Technology","New York City","United States","Harold Ryan","0.0","CA-2014-166184","10035","Samsung Galaxy S4 Mini","136","1","East","470","Corporate","2014-03-28T00:00:00.000Z","First Class","New York","Phones","3","616","Shipped Late","1","null","469.99","29.0","null","40.8011","-73.9371"
"2014-03-26T00:00:00.000Z","Furniture","Milwaukee","United States","Justin Deggeller","0.0","CA-2014-155880","53209","Global High-Back Leather Tilter, Burgundy","41","3","Central","369","Corporate","2014-04-01T00:00:00.000Z","Standard Class","Wisconsin","Chairs","6","483","Shipped On Time","6","null","368.97","11.0","null","43.1188","-87.9478"
"2014-03-26T00:00:00.000Z","Furniture","Milwaukee","United States","Justin Deggeller","0.0","CA-2014-155880","53209","Global Highback Leather Tilter in Burgundy","15","1","Central","91","Corporate","2014-04-01T00:00:00.000Z","Standard Class","Wisconsin","Chairs","6","119","Shipped On Time","6","null","90.99","16.0","null","43.1188","-87.9478"
"2014-03-26T00:00:00.000Z","Furniture","Milwaukee","United States","Justin Deggeller","0.0","CA-2014-155880","53209","Lifetime Advantage Folding Chairs, 4/Carton","427","7","Central","1527","Corporate","2014-04-01T00:00:00.000Z","Standard Class","Wisconsin","Chairs","6","2000","Shipped On Time","6","null","1526.56","28.0","null","43.1188","-87.9478"
"2014-03-26T00:00:00.000Z","Office Supplies","Dallas","United States","Duane Benoit","0.2","CA-2014-101077","75081","Xerox 1953","2","2","Central","7","Consumer","2014-03-31T00:00:00.000Z","Second Class","Texas","Paper","5","9","Shipped Late","3","null","6.85","31.3","null","32.9462","-96.7058"
"2014-03-26T00:00:00.000Z","Office Supplies","Fresno","United States","Christina VanderZanden","0.0","US-2014-117534","93727","Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors","46","4","West","176","Consumer","2014-03-27T00:00:00.000Z","First Class","California","Appliances","1","231","Shipped On Time","1","null","176.04","26.0","null","36.7528","-119.7061"
"2014-03-26T00:00:00.000Z","Office Supplies","Fresno","United States","Christina VanderZanden","0.2","US-2014-117534","93727","Avery Arch Ring Binders","63","4","West","186","Consumer","2014-03-27T00:00:00.000Z","First Class","California","Binders","1","244","Shipped On Time","1","null","185.92","33.8","null","36.7528","-119.7061"
"2014-03-26T00:00:00.000Z","Office Supplies","Fresno","United States","Christina VanderZanden","0.0","US-2014-117534","93727","Staples","4","9","West","16","Consumer","2014-03-27T00:00:00.000Z","First Class","California","Art","1","21","Shipped On Time","1","null","16.02","28.0","null","36.7528","-119.7061"
"2014-03-26T00:00:00.000Z","Office Supplies","New York City","United States","John Lee","0.0","CA-2014-105193","10024","Newell 311","3","5","East","11","Consumer","2014-04-01T00:00:00.000Z","Standard Class","New York","Art","6","14","Shipped On Time","6","null","11.05","27.0","null","40.7864","-73.9764"
"2014-03-26T00:00:00.000Z","Office Supplies","Seattle","United States","Filia McAdams","0.0","CA-2014-143651","98103","Newell 309","7","2","West","23","Corporate","2014-03-31T00:00:00.000Z","Standard Class","Washington","Art","5","30","Shipped Early","6","null","23.1","30.0","null","47.6733","-122.3426"
"2014-03-26T00:00:00.000Z","Technology","Fresno","United States","Christina VanderZanden","0.2","US-2014-117534","93727","Clearsounds A400","16","4","West","211","Consumer","2014-03-27T00:00:00.000Z","First Class","California","Phones","1","277","Shipped On Time","1","null","211.17","7.5","null","36.7528","-119.7061"
"2014-03-26T00:00:00.000Z","Technology","Fresno","United States","Christina VanderZanden","0.2","US-2014-117534","93727","Hewlett Packard 310 Color Digital Copier","60","2","West","480","Consumer","2014-03-27T00:00:00.000Z","First Class","California","Copiers","1","629","Shipped On Time","1","null","479.98","12.5","null","36.7528","-119.7061"
"2014-03-26T00:00:00.000Z","Technology","San Antonio","United States","John Castell","0.2","CA-2014-112039","78207","Panasonic KX-TG9471B","47","3","Central","470","Consumer","2014-03-30T00:00:00.000Z","Standard Class","Texas","Phones","4","616","Shipped Early","6","null","470.38","10.0","null","29.4229","-98.526"
"2014-03-27T00:00:00.000Z","Furniture","Dearborn","United States","Michelle Lonsdale","0.0","CA-2014-113208","48126","Career Cubicle Clock, 8 1/4, Black","23","3","Central","61","Corporate","2014-04-03T00:00:00.000Z","Standard Class","Michigan","Furnishings","7","80","Shipped Late","6","null","60.84","38.0","null","42.3349","-83.1801"
"2014-03-27T00:00:00.000Z","Furniture","New York City","United States","Gary McGarr","0.2","US-2014-121251","10009","Sauder Forest Hills Library with Doors, Woodland Oak Finish","-29","2","East","258","Consumer","2014-03-28T00:00:00.000Z","First Class","New York","Bookcases","1","338","Shipped On Time","1","null","257.57","-11.3","null","40.7262","-73.9796"
"2014-03-27T00:00:00.000Z","Office Supplies","Houston","United States","Heather Kirkland","0.8","US-2014-141677","77070","Belkin 5 Outlet SurgeMaster Power Centers","-227","8","Central","87","Corporate","2014-03-31T00:00:00.000Z","Standard Class","Texas","Appliances","4","114","Shipped Early","6","null","87.17","-260.0","null","29.9781","-95.5803"
"2014-03-27T00:00:00.000Z","Office Supplies","Houston","United States","Heather Kirkland","0.2","US-2014-141677","77070","Neat Ideas Personal Hanging Folder Files, Black","2","3","Central","32","Corporate","2014-03-31T00:00:00.000Z","Standard Class","Texas","Storage","4","42","Shipped Early","6","null","32.23","7.5","null","29.9781","-95.5803"
"2014-03-27T00:00:00.000Z","Office Supplies","Houston","United States","Heather Kirkland","0.2","US-2014-141677","77070","Xerox 1951","23","3","Central","74","Corporate","2014-03-31T00:00:00.000Z","Standard Class","Texas","Paper","4","97","Shipped Early","6","null","74.35","31.3","null","29.9781","-95.5803"
"2014-03-27T00:00:00.000Z","Office Supplies","Seattle","United States","Maria Zettner","0.0","CA-2014-147144","98105","Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606","6","1","West","20","Home Office","2014-03-29T00:00:00.000Z","First Class","Washington","Art","2","26","Shipped Late","1","null","19.83","30.0","null","47.6633","-122.3022"
"2014-03-27T00:00:00.000Z","Office Supplies","Virginia Beach","United States","Evan Minnotte","0.0","CA-2014-162033","23464","Staples","1","2","South","4","Home Office","2014-04-03T00:00:00.000Z","Standard Class","Virginia","Fasteners","7","5","Shipped Late","6","null","3.76","35.0","null","36.7978","-76.1759"
"2014-03-27T00:00:00.000Z","Technology","Houston","United States","Heather Kirkland","0.2","US-2014-141677","77070","Canon PC1080F Personal Copier","570","5","Central","2400","Corporate","2014-03-31T00:00:00.000Z","Standard Class","Texas","Copiers","4","3145","Shipped Early","6","null","2399.96","23.8","null","29.9781","-95.5803"
"2014-03-27T00:00:00.000Z","Technology","Houston","United States","Heather Kirkland","0.2","US-2014-141677","77070","Sony 64GB Class 10 Micro SDHC R40 Memory Card","2","5","Central","144","Corporate","2014-03-31T00:00:00.000Z","Standard Class","Texas","Accessories","4","189","Shipped Early","6","null","143.96","1.3","null","29.9781","-95.5803"
"2014-03-27T00:00:00.000Z","Technology","New York City","United States","Gary McGarr","0.0","US-2014-121251","10009","Nokia Lumia 521 (T-Mobile)","34","4","East","120","Consumer","2014-03-28T00:00:00.000Z","First Class","New York","Phones","1","157","Shipped On Time","1","null","119.96","28.0","null","40.7262","-73.9796"
"2014-03-27T00:00:00.000Z","Technology","Virginia Beach","United States","Evan Minnotte","0.0","CA-2014-162033","23464","Memorex Froggy Flash Drive 8 GB","21","3","South","53","Home Office","2014-04-03T00:00:00.000Z","Standard Class","Virginia","Accessories","7","70","Shipped Late","6","null","53.25","39.0","null","36.7978","-76.1759"
"2014-03-28T00:00:00.000Z","Furniture","Houston","United States","Caroline Jumper","0.32","CA-2014-144491","77070","Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors","-30","5","Central","1023","Consumer","2014-04-02T00:00:00.000Z","Standard Class","Texas","Bookcases","5","1341","Shipped Early","6","null","1023.33","-2.9","null","29.9781","-95.5803"
"2014-03-28T00:00:00.000Z","Furniture","Houston","United States","Caroline Jumper","0.3","CA-2014-144491","77070","Global Deluxe High-Back Managers Chair","-9","3","Central","601","Consumer","2014-04-02T00:00:00.000Z","Standard Class","Texas","Chairs","5","787","Shipped Early","6","null","600.56","-1.4","null","29.9781","-95.5803"
"2014-03-28T00:00:00.000Z","Furniture","Houston","United States","Caroline Jumper","0.3","CA-2014-144491","77070","Global Leather & Oak Executive Chair, Burgundy","-66","2","Central","211","Consumer","2014-04-02T00:00:00.000Z","Standard Class","Texas","Chairs","5","277","Shipped Early","6","null","211.25","-31.4","null","29.9781","-95.5803"
"2014-03-28T00:00:00.000Z","Furniture","Philadelphia","United States","Alejandro Grove","0.2","CA-2014-139416","19120","Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry","2","2","East","15","Consumer","2014-03-30T00:00:00.000Z","Second Class","Pennsylvania","Furnishings","2","20","Shipped Early","3","null","15.01","10.0","null","40.0343","-75.1213"
"2014-03-28T00:00:00.000Z","Furniture","Richmond","United States","Lena Cacioppo","0.0","CA-2014-113705","23223","BPI Conference Tables","58","2","South","292","Consumer","2014-03-30T00:00:00.000Z","Second Class","Virginia","Tables","2","383","Shipped Early","3","null","292.1","20.0","null","37.5477","-77.3948"
"2014-03-28T00:00:00.000Z","Office Supplies","Fresno","United States","Brendan Dodson","0.0","CA-2014-124716","93727","Unpadded Memo Slips","6","3","West","12","Home Office","2014-04-01T00:00:00.000Z","Standard Class","California","Paper","4","16","Shipped Early","6","null","11.94","50.0","null","36.7528","-119.7061"
"2014-03-28T00:00:00.000Z","Office Supplies","Fresno","United States","Brendan Dodson","0.0","CA-2014-124716","93727","Xerox 1913","53","2","West","111","Home Office","2014-04-01T00:00:00.000Z","Standard Class","California","Paper","4","145","Shipped Early","6","null","110.96","48.0","null","36.7528","-119.7061"
"2014-03-28T00:00:00.000Z","Office Supplies","Fresno","United States","Brendan Dodson","0.0","CA-2014-124716","93727","Xerox 1982","21","2","West","46","Home Office","2014-04-01T00:00:00.000Z","Standard Class","California","Paper","4","60","Shipped Early","6","null","45.68","46.0","null","36.7528","-119.7061"
"2014-03-28T00:00:00.000Z","Office Supplies","Richmond","United States","Lena Cacioppo","0.0","CA-2014-113705","23223","Ampad Gold Fibre Wirebound Steno Books, 6 x 9, Gregg Ruled","8","4","South","18","Consumer","2014-03-30T00:00:00.000Z","Second Class","Virginia","Paper","2","23","Shipped Early","3","null","17.64","46.0","null","37.5477","-77.3948"
"2014-03-28T00:00:00.000Z","Office Supplies","Richmond","United States","Lena Cacioppo","0.0","CA-2014-113705","23223","Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll","4","2","South","8","Consumer","2014-03-30T00:00:00.000Z","Second Class","Virginia","Labels","2","11","Shipped Early","3","null","8.26","46.0","null","37.5477","-77.3948"
"2014-03-28T00:00:00.000Z","Office Supplies","Richmond","United States","Lena Cacioppo","0.0","CA-2014-113705","23223","Carina Mini System Audio Rack, Model AR050B","10","3","South","333","Consumer","2014-03-30T00:00:00.000Z","Second Class","Virginia","Storage","2","436","Shipped Early","3","null","332.94","3.0","null","37.5477","-77.3948"
"2014-03-28T00:00:00.000Z","Office Supplies","Richmond","United States","Lena Cacioppo","0.0","CA-2014-113705","23223","GBC Instant Index System for Binding Systems","9","2","South","18","Consumer","2014-03-30T00:00:00.000Z","Second Class","Virginia","Binders","2","23","Shipped Early","3","null","17.76","50.0","null","37.5477","-77.3948"
"2014-03-28T00:00:00.000Z","Technology","Houston","United States","Caroline Jumper","0.2","CA-2014-144491","77070","Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver","7","1","Central","40","Consumer","2014-04-02T00:00:00.000Z","Standard Class","Texas","Accessories","5","52","Shipped Early","6","null","39.99","17.5","null","29.9781","-95.5803"
"2014-03-28T00:00:00.000Z","Technology","Richmond","United States","Lena Cacioppo","0.0","CA-2014-113705","23223","Panasonic KX - TS880B Telephone","56","5","South","206","Consumer","2014-03-30T00:00:00.000Z","Second Class","Virginia","Phones","2","270","Shipped Early","3","null","206.1","27.0","null","37.5477","-77.3948"
"2014-03-29T00:00:00.000Z","Furniture","Fairfield","United States","Dave Hallsten","0.0","US-2014-147886","94533","DAX Black Cherry Wood-Tone Poster Frame","10","1","West","26","Corporate","2014-04-01T00:00:00.000Z","First Class","California","Furnishings","3","35","Shipped Late","1","null","26.48","38.0","null","38.2671","-122.0357"
"2014-03-29T00:00:00.000Z","Furniture","Fairfield","United States","Dave Hallsten","0.0","US-2014-147886","94533","Stackable Trays","7","7","West","22","Corporate","2014-04-01T00:00:00.000Z","First Class","California","Furnishings","3","28","Shipped Late","1","null","21.56","32.0","null","38.2671","-122.0357"
"2014-03-29T00:00:00.000Z","Office Supplies","Fairfield","United States","Dave Hallsten","0.0","US-2014-147886","94533","SAFCO Boltless Steel Shelving","8","7","West","795","Corporate","2014-04-01T00:00:00.000Z","First Class","California","Storage","3","1042","Shipped Late","1","null","795.48","1.0","null","38.2671","-122.0357"
"2014-03-29T00:00:00.000Z","Office Supplies","Fairfield","United States","Dave Hallsten","0.0","US-2014-147886","94533","Xerox 1968","13","4","West","27","Corporate","2014-04-01T00:00:00.000Z","First Class","California","Paper","3","35","Shipped Late","1","null","26.72","48.0","null","38.2671","-122.0357"
"2014-03-29T00:00:00.000Z","Office Supplies","Fairfield","United States","Dave Hallsten","0.0","US-2014-147886","94533","Xerox 1975","6","2","West","13","Corporate","2014-04-01T00:00:00.000Z","First Class","California","Paper","3","17","Shipped Late","1","null","12.96","49.0","null","38.2671","-122.0357"
"2014-03-29T00:00:00.000Z","Office Supplies","Fairfield","United States","Dave Hallsten","0.0","US-2014-147886","94533","Xerox 1977","10","3","West","20","Corporate","2014-04-01T00:00:00.000Z","First Class","California","Paper","3","26","Shipped Late","1","null","20.04","48.0","null","38.2671","-122.0357"
"2014-03-29T00:00:00.000Z","Office Supplies","Jacksonville","United States","Cyma Kinney","0.7","US-2014-166611","32216","Canvas Sectional Post Binders","-48","9","South","69","Corporate","2014-04-03T00:00:00.000Z","Standard Class","Florida","Binders","5","90","Shipped Early","6","null","68.74","-70.0","null","30.2787","-81.5831"
"2014-03-29T00:00:00.000Z","Technology","Fairfield","United States","Dave Hallsten","0.2","US-2014-147886","94533","StarTech.com 10/100 VDSL2 Ethernet Extender Kit","53","2","West","533","Corporate","2014-04-01T00:00:00.000Z","First Class","California","Machines","3","698","Shipped Late","1","null","532.72","10.0","null","38.2671","-122.0357"
"2014-03-30T00:00:00.000Z","Office Supplies","Lafayette","United States","Roger Demir","0.0","CA-2014-126550","47905","Adjustable Personal File Tote","21","5","Central","81","Consumer","2014-04-03T00:00:00.000Z","Second Class","Indiana","Storage","4","107","Shipped Late","3","null","81.4","26.0","null","40.4001","-86.8602"
"2014-03-31T00:00:00.000Z","Furniture","Lakewood","United States","Alan Barnes","0.0","CA-2014-126634","90712","Flat Face Poster Frame","40","5","West","94","Consumer","2014-04-02T00:00:00.000Z","Second Class","California","Furnishings","2","123","Shipped Early","3","null","94.2","42.0","null","33.8512","-118.1457"
"2014-03-31T00:00:00.000Z","Office Supplies","Columbus","United States","Maria Etezadi","0.0","CA-2014-129910","31907","Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers","17","1","South","60","Home Office","2014-04-04T00:00:00.000Z","Standard Class","Georgia","Storage","4","78","Shipped Early","6","null","59.76","28.0","null","32.4779","-84.898"
"2014-03-31T00:00:00.000Z","Office Supplies","Lancaster","United States","Becky Pak","0.7","US-2014-154851","17602","Acco Pressboard Covers with Storage Hooks, 14 7/8 x 11, Executive Red","-5","5","East","6","Consumer","2014-04-04T00:00:00.000Z","Standard Class","Pennsylvania","Binders","4","7","Shipped Early","6","null","5.72","-83.3","null","40.0335","-76.2844"
"2014-03-31T00:00:00.000Z","Office Supplies","Los Angeles","United States","Tom Boeckenhauer","0.0","US-2014-120117","90036","Manco Dry-Lighter Erasable Highlighter","2","2","West","6","Consumer","2014-03-31T00:00:00.000Z","Same Day","California","Art","0","8","Shipped On Time","0","null","6.08","34.0","null","34.0699","-118.3492"
"2014-03-31T00:00:00.000Z","Office Supplies","Oklahoma City","United States","Tony Molinari","0.0","CA-2014-113474","73120","Multimedia Mailers","150","2","Central","326","Consumer","2014-04-01T00:00:00.000Z","First Class","Oklahoma","Envelopes","1","427","Shipped On Time","1","null","325.86","46.0","null","35.5835","-97.5638"
"2014-03-31T00:00:00.000Z","Technology","Los Angeles","United States","Tom Boeckenhauer","0.2","US-2014-120117","90036","AT&T CL83451 4-Handset Telephone","19","1","West","165","Consumer","2014-03-31T00:00:00.000Z","Same Day","California","Phones","0","216","Shipped On Time","0","null","164.79","11.3","null","34.0699","-118.3492"
"2014-04-01T00:00:00.000Z","Furniture","Amarillo","United States","David Smith","0.32","CA-2014-154907","79109","Bush Mission Pointe Library","-36","2","Central","205","Corporate","2014-04-05T00:00:00.000Z","Standard Class","Texas","Bookcases","4","269","Shipped Early","6","null","205.33","-17.6","null","35.1663","-101.8868"
"2014-04-01T00:00:00.000Z","Furniture","Henderson","United States","Daniel Byrd","0.0","US-2014-159205","42420","Advantus Panel Wall Certificate Holder - 8.5x11","26","5","South","61","Home Office","2014-04-03T00:00:00.000Z","Second Class","Kentucky","Furnishings","2","80","Shipped Early","3","null","61.0","42.0","null","37.8274","-87.5632"
"2014-04-01T00:00:00.000Z","Furniture","New York City","United States","Chad McGuire","0.0","CA-2014-100524","10011","Tensor Computer Mounted Lamp","8","2","East","30","Consumer","2014-04-03T00:00:00.000Z","Second Class","New York","Furnishings","2","39","Shipped Early","3","null","29.78","27.0","null","40.7402","-73.9996"
"2014-04-01T00:00:00.000Z","Office Supplies","Arlington","United States","Scott Cohen","0.8","CA-2014-144680","76017","Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection","-91","5","Central","34","Corporate","2014-04-03T00:00:00.000Z","First Class","Texas","Appliances","2","44","Shipped Late","1","null","33.62","-270.0","null","32.6555","-97.1599"
